SPFF-0024,20000822,hf0pol,93
SPFF-0024,20000821,hf0pol,53
SPFF-0024,20000820,hf0pol,358
SPFF-0024,20000819,hf0pol,243
SPFF-0024,20000817,hf0pol,18
SPFF-0024,20000815,hf0pol,1
SPFF-0024,20000810,hf0pol,1
SPFF-0024,20000802,hf0pol,204
SPFF-0024,20000801,hf0pol,214
SPFF-0024,20000731,hf0pol,94
SPFF-0024,20000730,hf0pol,238
SPFF-0024,20000729,hf0pol,174
SPFF-0024,20000727,hf0pol,126
SPFF-0024,20000726,hf0pol,234
SPFF-0024,20000725,hf0pol,97
SPFF-0024,20000724,hf0pol,3
SPFF-0024,20000723,hf0pol,1
SPFF-0024,20000722,hf0pol,1
SPFF-0024,20000721,hf0pol,3
SPFF-0024,20000720,hf0pol,131
SPFF-0024,20000719,hf0pol,331
SPFF-0024,20000718,hf0pol,169
SPFF-0024,20000717,hf0pol,151
SPFF-0024,20000716,hf0pol,275
SPFF-0024,20000715,hf0pol,325
SPFF-0024,20000714,hf0pol,188
SPFF-0024,20000713,hf0pol,222
SPFF-0024,20000712,hf0pol,138
SPFF-0024,20000711,hf0pol,48
SPFF-0024,20000710,hf0pol,168
SPFF-0024,20000709,hf0pol,369
SPFF-0024,20000708,hf0pol,30
SPFF-0024,20000707,hf0pol,171
SPFF-0024,20000706,hf0pol,85
SPFF-0024,20000705,hf0pol,264
SPFF-0024,20000704,hf0pol,140
SPFF-0024,20000703,hf0pol,79
SPFF-0024,20000702,hf0pol,266
SPFF-0024,20000701,hf0pol,1
SPFF-0024,20000630,hf0pol,32
SPFF-0024,20000629,hf0pol,63
SPFF-0024,20000628,hf0pol,3
SPFF-0024,20000627,hf0pol,206
SPFF-0024,20000626,hf0pol,46
SPFF-0024,20000625,hf0pol,300
SPFF-0024,20000624,hf0pol,98
SPFF-0024,20000623,hf0pol,102
SPFF-0024,20000622,hf0pol,228
SPFF-0024,20000621,hf0pol,181
SPFF-0024,20000620,hf0pol,218
SPFF-0024,20000619,hf0pol,20
SPFF-0024,20000618,hf0pol,186
SPFF-0024,20000617,hf0pol,70
SPFF-0024,20000616,hf0pol,102
SPFF-0024,20000615,hf0pol,197
SPFF-0024,20000612,hf0pol,54
SPFF-0024,20000611,hf0pol,69
SPFF-0024,20000605,hf0pol,1
SPFF-0024,20000602,hf0pol,1
SPFF-0024,20000531,hf0pol,7
SPFF-0024,20000530,hf0pol,89
SPFF-0024,20000529,hf0pol,11
SPFF-0024,20000528,hf0pol,114
SPFF-0024,20000527,hf0pol,13
SPFF-0024,20000526,hf0pol,8
SPFF-0024,20000525,hf0pol,33
SPFF-0024,20000524,hf0pol,100
SPFF-0024,20000523,hf0pol,2
SPFF-0024,20000522,hf0pol,66
SPFF-0024,20000521,hf0pol,4
SPFF-0024,20000520,hf0pol,124
SPFF-0024,20000519,hf0pol,83
SPFF-0024,20000518,hf0pol,1
SPFF-0024,20000517,hf0pol,119
SPFF-0024,20000516,hf0pol,21
SPFF-0024,20000515,hf0pol,239
SPFF-0024,20000514,hf0pol,159
SPFF-0024,20000513,hf0pol,155
SPFF-0024,20000512,hf0pol,86
SPFF-0024,20000511,hf0pol,336
SPFF-0024,20000510,hf0pol,104
SPFF-0024,20000509,hf0pol,11
SPFF-0024,20000508,hf0pol,8
SPFF-0024,20000507,hf0pol,8
SPFF-0024,20000505,hf0pol,37
SPFF-0024,20000504,hf0pol,232
SPFF-0024,20000501,hf0pol,4
SPFF-0024,20000429,hf0pol,117
SPFF-0024,20000428,hf0pol,327
SPFF-0024,20000427,hf0pol,183
SPFF-0024,20000426,hf0pol,108
SPFF-0024,20000425,hf0pol,262
SPFF-0024,20000424,hf0pol,72
SPFF-0024,20000422,hf0pol,164
SPFF-0024,20000421,hf0pol,53
SPFF-0024,20000420,hf0pol,110
SPFF-0024,20000419,hf0pol,144
SPFF-0024,20000418,hf0pol,167
SPFF-0024,20000417,hf0pol,69
SPFF-0024,20000416,hf0pol,257
SPFF-0024,20000415,hf0pol,6
SPFF-0024,20000414,hf0pol,9
SPFF-0024,20000413,hf0pol,1
SPFF-0024,20000412,hf0pol,2
SPFF-0024,20000411,hf0pol,107
SPFF-0024,20000410,hf0pol,290
SPFF-0024,20000409,hf0pol,531
SPFF-0024,20000408,hf0pol,235
SPFF-0024,20000407,hf0pol,18
SPFF-0024,20000406,hf0pol,1
SPFF-0024,20000405,hf0pol,235
SPFF-0024,20000404,hf0pol,41
SPFF-0024,20000403,hf0pol,25
SPFF-0024,20000402,hf0pol,455
SPFF-0024,20000401,hf0pol,212
SPFF-0024,20000331,hf0pol,226
SPFF-0024,20000330,hf0pol,55
SPFF-0024,20000329,hf0pol,489
SPFF-0024,20000328,hf0pol,298
SPFF-0024,20000327,hf0pol,3
SPFF-0024,20000326,hf0pol,65
SPFF-0024,20000325,hf0pol,339
SPFF-0024,20000324,hf0pol,307
SPFF-0024,20000323,hf0pol,453
SPFF-0024,20000322,hf0pol,222
SPFF-0024,20000321,hf0pol,113
SPFF-0024,20000320,hf0pol,62
SPFF-0024,20000319,hf0pol,566
SPFF-0024,20000318,hf0pol,119
SPFF-0024,20000317,hf0pol,133
SPFF-0024,20000316,hf0pol,18
SPFF-0024,20000315,hf0pol,364
SPFF-0024,20000314,hf0pol,495
SPFF-0024,20000313,hf0pol,177
SPFF-0024,20000312,hf0pol,379
SPFF-0024,20000311,hf0pol,236
SPFF-0024,20000309,hf0pol,226
SPFF-0024,20000308,hf0pol,32
SPFF-0024,20000307,hf0pol,166
SPFF-0024,20000306,hf0pol,287
SPFF-0024,20000304,hf0pol,44
SPFF-0024,20000303,hf0pol,522
SPFF-0024,20000302,hf0pol,8
SPFF-0024,20000301,hf0pol,15
SPFF-0024,20000229,hf0pol,418
SPFF-0024,20000228,hf0pol,162
SPFF-0024,20000227,hf0pol,58
SPFF-0024,20000226,hf0pol,253
SPFF-0024,20000225,hf0pol,384
SPFF-0024,20000224,hf0pol,589
SPFF-0024,20000223,hf0pol,5
SPFF-0024,20000222,hf0pol,86
SPFF-0024,20000221,hf0pol,1
SPFF-0024,20000219,hf0pol,146
SPFF-0024,20000218,hf0pol,343
SPFF-0024,20000217,hf0pol,445
SPFF-0024,20000216,hf0pol,94
SPFF-0024,20000215,hf0pol,471
SPFF-0024,20000214,hf0pol,59
SPFF-0024,20000213,hf0pol,3
SPFF-0024,20000210,hf0pol,134
SPFF-0024,20000209,hf0pol,477
SPFF-0024,20000208,hf0pol,390
SPFF-0024,20000207,hf0pol,372
SPFF-0024,20000205,hf0pol,184
SPFF-0024,20000204,hf0pol,203
SPFF-0024,20000203,hf0pol,1
SPFF-0024,20000202,hf0pol,156
SPFF-0024,20000201,hf0pol,226
SPFF-0024,20000131,hf0pol,167
SPFF-0024,20000130,hf0pol,104
SPFF-0024,20000129,hf0pol,129
SPFF-0024,20000128,hf0pol,395
SPFF-0024,20000125,hf0pol,292
SPFF-0024,20000124,hf0pol,102
SPFF-0024,20000123,hf0pol,217
SPFF-0024,20000121,hf0pol,119
SPFF-0024,20000120,hf0pol,2
SPFF-0024,20000119,hf0pol,285
SPFF-0024,20000118,hf0pol,289
SPFF-0024,20000117,hf0pol,387
SPFF-0024,20000116,hf0pol,90
SPFF-0024,20000115,hf0pol,261
SPFF-0024,20000114,hf0pol,114
SPFF-0024,20000113,hf0pol,110
SPFF-0024,20000111,hf0pol,39
SPFF-0024,20000110,hf0pol,52
SPFF-0024,20000109,hf0pol,163
SPFF-0024,20000108,hf0pol,123
SPFF-0024,20000105,hf0pol,1
SPFF-0024,20000104,hf0pol,158
SPFF-0024,20000103,hf0pol,1
SPFF-0024,20000102,hf0pol,1
SPFF-0024,20000101,hf0pol,3
SPFF-0024,19981222,hf0pol,1
SPFF-0024,19981130,hf0pol,1
SPFF-0024,19981127,hf0pol,1
SPFF-0024,19981126,hf0pol,16
SPFF-0024,19981125,hf0pol,109
SPFF-0024,19981124,hf0pol,26
SPFF-0024,19981123,hf0pol,78
SPFF-0024,19981122,hf0pol,45
SPFF-0024,19981121,hf0pol,148
SPFF-0024,19981120,hf0pol,14
SPFF-0024,19981119,hf0pol,20
SPFF-0024,19981118,hf0pol,111
SPFF-0024,19981117,hf0pol,13
SPFF-0024,19981116,hf0pol,155
SPFF-0024,19981115,hf0pol,121
SPFF-0024,19981114,hf0pol,116
SPFF-0024,19981113,hf0pol,92
SPFF-0024,19981112,hf0pol,153
SPFF-0024,19981111,hf0pol,106
SPFF-0024,19981110,hf0pol,35
SPFF-0024,19981109,hf0pol,22
SPFF-0024,19981106,hf0pol,1
SPFF-0024,19981105,hf0pol,37
SPFF-0024,19981104,hf0pol,16
SPFF-0024,19981103,hf0pol,156
SPFF-0024,19981102,hf0pol,197
SPFF-0024,19981101,hf0pol,60
SPFF-0024,19981031,hf0pol,109
SPFF-0024,19981030,hf0pol,93
SPFF-0024,19981029,hf0pol,132
SPFF-0024,19981028,hf0pol,58
SPFF-0024,19981027,hf0pol,158
SPFF-0024,19981026,hf0pol,55
SPFF-0024,19981025,hf0pol,10
SPFF-0024,19981023,hf0pol,48
SPFF-0024,19981022,hf0pol,88
SPFF-0024,19981021,hf0pol,22
SPFF-0024,19981020,hf0pol,61
SPFF-0024,19981019,hf0pol,195
SPFF-0024,19981018,hf0pol,193
SPFF-0024,19981017,hf0pol,160
SPFF-0024,19981016,hf0pol,112
SPFF-0024,19981015,hf0pol,229
SPFF-0024,19981014,hf0pol,132
SPFF-0024,19981013,hf0pol,58
SPFF-0024,19981012,hf0pol,55
SPFF-0024,19981010,hf0pol,107
SPFF-0024,19981009,hf0pol,129
SPFF-0024,19981008,hf0pol,67
SPFF-0024,19981007,hf0pol,174
SPFF-0024,19981006,hf0pol,11
SPFF-0024,19981005,hf0pol,179
SPFF-0024,19981004,hf0pol,42
SPFF-0024,19981003,hf0pol,86
SPFF-0024,19981002,hf0pol,192
SPFF-0024,19981001,hf0pol,119
SPFF-0024,19980930,hf0pol,76
SPFF-0024,19980929,hf0pol,128
SPFF-0024,19980928,hf0pol,226
SPFF-0024,19980927,hf0pol,278
SPFF-0024,19980926,hf0pol,209
SPFF-0024,19980925,hf0pol,27
SPFF-0024,19980924,hf0pol,243
SPFF-0024,19980923,hf0pol,207
SPFF-0024,19980922,hf0pol,173
SPFF-0024,19980921,hf0pol,162
SPFF-0024,19980920,hf0pol,84
SPFF-0024,19980919,hf0pol,29
SPFF-0024,19980918,hf0pol,99
SPFF-0024,19980917,hf0pol,126
SPFF-0024,19980915,hf0pol,265
SPFF-0024,19980914,hf0pol,48
SPFF-0024,19980913,hf0pol,101
SPFF-0024,19980912,hf0pol,175
SPFF-0024,19980911,hf0pol,161
SPFF-0024,19980910,hf0pol,140
SPFF-0024,19980909,hf0pol,118
SPFF-0024,19980907,hf0pol,117
SPFF-0024,19980906,hf0pol,101
SPFF-0024,19980905,hf0pol,123
SPFF-0024,19980904,hf0pol,148
SPFF-0024,19980903,hf0pol,110
SPFF-0024,19980902,hf0pol,81
SPFF-0024,19980901,hf0pol,124
SPFF-0024,19980831,hf0pol,95
SPFF-0024,19980830,hf0pol,247
SPFF-0024,19980829,hf0pol,291
SPFF-0024,19980828,hf0pol,133
SPFF-0024,19980827,hf0pol,146
SPFF-0024,19980826,hf0pol,192
SPFF-0024,19980825,hf0pol,200
SPFF-0024,19980824,hf0pol,353
SPFF-0024,19980823,hf0pol,99
SPFF-0024,19980822,hf0pol,107
SPFF-0024,19980821,hf0pol,198
SPFF-0024,19980820,hf0pol,142
SPFF-0024,19980819,hf0pol,103
SPFF-0024,19980818,hf0pol,57
SPFF-0024,19980817,hf0pol,172
SPFF-0024,19980816,hf0pol,168
SPFF-0024,19980815,hf0pol,153
SPFF-0024,19980814,hf0pol,111
SPFF-0024,19980813,hf0pol,61
SPFF-0024,19980812,hf0pol,114
SPFF-0024,19980811,hf0pol,99
SPFF-0024,19980810,hf0pol,82
SPFF-0024,19980809,hf0pol,62
SPFF-0024,19980808,hf0pol,105
SPFF-0024,19980807,hf0pol,121
SPFF-0024,19980806,hf0pol,130
SPFF-0024,19980805,hf0pol,126
SPFF-0024,19980804,hf0pol,61
SPFF-0024,19980803,hf0pol,81
SPFF-0024,19980802,hf0pol,205
SPFF-0024,19980801,hf0pol,133
SPFF-0024,19980731,hf0pol,280
SPFF-0024,19980730,hf0pol,55
SPFF-0024,19980729,hf0pol,186
SPFF-0024,19980728,hf0pol,175
SPFF-0024,19980727,hf0pol,205
SPFF-0024,19980726,hf0pol,33
SPFF-0024,19980725,hf0pol,277
SPFF-0024,19980724,hf0pol,155
SPFF-0024,19980723,hf0pol,152
SPFF-0024,19980722,hf0pol,103
SPFF-0024,19980721,hf0pol,156
SPFF-0024,19980720,hf0pol,97
SPFF-0024,19980719,hf0pol,187
SPFF-0024,19980718,hf0pol,203
SPFF-0024,19980717,hf0pol,159
SPFF-0024,19980716,hf0pol,197
SPFF-0024,19980715,hf0pol,139
SPFF-0024,19980714,hf0pol,114
SPFF-0024,19980713,hf0pol,112
SPFF-0024,19980711,hf0pol,87
SPFF-0024,19980710,hf0pol,101
SPFF-0024,19980709,hf0pol,55
SPFF-0024,19980708,hf0pol,4
SPFF-0024,19980707,hf0pol,118
SPFF-0024,19980706,hf0pol,180
SPFF-0024,19980705,hf0pol,236
SPFF-0024,19980704,hf0pol,4
SPFF-0024,19980703,hf0pol,36
SPFF-0024,19980702,hf0pol,184
SPFF-0024,19980701,hf0pol,157
SPFF-0024,19980630,hf0pol,81
SPFF-0024,19980629,hf0pol,147
SPFF-0024,19980628,hf0pol,39
SPFF-0024,19980627,hf0pol,73
SPFF-0024,19980626,hf0pol,42
SPFF-0024,19980625,hf0pol,179
SPFF-0024,19980624,hf0pol,151
SPFF-0024,19980623,hf0pol,179
SPFF-0024,19980622,hf0pol,22
SPFF-0024,19980621,hf0pol,33
SPFF-0024,19980620,hf0pol,151
SPFF-0024,19980619,hf0pol,148
SPFF-0024,19980618,hf0pol,96
SPFF-0024,19980617,hf0pol,77
SPFF-0024,19980616,hf0pol,92
SPFF-0024,19980615,hf0pol,80
SPFF-0024,19980614,hf0pol,181
SPFF-0024,19980613,hf0pol,60
SPFF-0024,19980612,hf0pol,158
SPFF-0024,19980611,hf0pol,74
SPFF-0024,19980609,hf0pol,211
SPFF-0024,19980608,hf0pol,14
SPFF-0024,19980607,hf0pol,64
SPFF-0024,19980606,hf0pol,91
SPFF-0024,19980605,hf0pol,142
SPFF-0024,19980604,hf0pol,19
SPFF-0024,19980603,hf0pol,35
SPFF-0024,19980602,hf0pol,21
SPFF-0024,19980601,hf0pol,19
SPFF-0024,19980530,hf0pol,26
SPFF-0024,19980529,hf0pol,16
SPFF-0024,19980528,hf0pol,104
SPFF-0024,19980527,hf0pol,93
SPFF-0024,19980526,hf0pol,173
SPFF-0024,19980525,hf0pol,142
SPFF-0024,19980524,hf0pol,15
SPFF-0024,19980523,hf0pol,8
SPFF-0024,19980522,hf0pol,86
SPFF-0024,19980521,hf0pol,177
SPFF-0024,19980520,hf0pol,187
SPFF-0024,19980519,hf0pol,104
SPFF-0024,19980518,hf0pol,59
SPFF-0024,19980517,hf0pol,169
SPFF-0024,19980516,hf0pol,95
SPFF-0024,19980515,hf0pol,161
SPFF-0024,19980514,hf0pol,95
SPFF-0024,19980513,hf0pol,41
SPFF-0024,19980512,hf0pol,3
SPFF-0024,19980511,hf0pol,11
SPFF-0024,19980510,hf0pol,27
SPFF-0024,19980509,hf0pol,9
SPFF-0024,19980508,hf0pol,47
SPFF-0024,19980507,hf0pol,70
SPFF-0024,19980506,hf0pol,141
SPFF-0024,19980505,hf0pol,203
SPFF-0024,19980504,hf0pol,34
SPFF-0024,19980503,hf0pol,18
SPFF-0024,19980502,hf0pol,151
SPFF-0024,19980501,hf0pol,17
SPFF-0024,19980430,hf0pol,115
SPFF-0024,19980429,hf0pol,53
SPFF-0024,19980428,hf0pol,80
SPFF-0024,19980427,hf0pol,103
SPFF-0024,19980426,hf0pol,117
SPFF-0024,19980425,hf0pol,116
SPFF-0024,19980424,hf0pol,139
SPFF-0024,19980423,hf0pol,73
SPFF-0024,19980421,hf0pol,276
SPFF-0024,19980420,hf0pol,130
SPFF-0024,19980419,hf0pol,193
SPFF-0024,19980418,hf0pol,231
SPFF-0024,19980417,hf0pol,317
SPFF-0024,19980416,hf0pol,208
SPFF-0024,19980415,hf0pol,174
SPFF-0024,19980414,hf0pol,322
SPFF-0024,19980413,hf0pol,95
SPFF-0024,19980412,hf0pol,90
SPFF-0024,19980411,hf0pol,180
SPFF-0024,19980408,hf0pol,167
SPFF-0024,19980407,hf0pol,148
SPFF-0024,19980406,hf0pol,212
SPFF-0024,19980405,hf0pol,91
SPFF-0024,19980404,hf0pol,160
SPFF-0024,19980403,hf0pol,15
SPFF-0024,19980402,hf0pol,148
SPFF-0024,19980401,hf0pol,147
SPFF-0024,19980331,hf0pol,32
SPFF-0024,19980330,hf0pol,57
SPFF-0024,19980329,hf0pol,219
SPFF-0024,19980328,hf0pol,45
SPFF-0024,19980327,hf0pol,64
SPFF-0024,19980326,hf0pol,38
SPFF-0024,19980325,hf0pol,75
SPFF-0024,19980324,hf0pol,200
SPFF-0024,19980323,hf0pol,11
SPFF-0024,19980322,hf0pol,8
SPFF-0024,19980321,hf0pol,314
SPFF-0024,19980320,hf0pol,16
SPFF-0024,19980319,hf0pol,122
SPFF-0024,19980318,hf0pol,169
SPFF-0024,19980317,hf0pol,282
SPFF-0024,19980316,hf0pol,155
SPFF-0024,19980315,hf0pol,51
SPFF-0024,19980314,hf0pol,127
SPFF-0024,19980313,hf0pol,210
SPFF-0024,19980312,hf0pol,21
SPFF-0024,19980311,hf0pol,117
SPFF-0024,19980310,hf0pol,170
SPFF-0024,19980309,hf0pol,68
SPFF-0024,19980308,hf0pol,372
SPFF-0024,19980307,hf0pol,168
SPFF-0024,19980306,hf0pol,207
SPFF-0024,19980305,hf0pol,50
SPFF-0024,19980304,hf0pol,1
SPFF-0024,19980303,hf0pol,40
SPFF-0024,19980302,hf0pol,151
SPFF-0024,19980301,hf0pol,357
SPFF-0024,19980228,hf0pol,210
SPFF-0024,19980227,hf0pol,103
SPFF-0024,19980226,hf0pol,60
SPFF-0024,19980225,hf0pol,134
SPFF-0024,19980224,hf0pol,158
SPFF-0024,19980223,hf0pol,12
SPFF-0024,19980222,hf0pol,236
SPFF-0024,19980221,hf0pol,58
SPFF-0024,19980220,hf0pol,256
SPFF-0024,19980219,hf0pol,66
SPFF-0024,19980218,hf0pol,16
SPFF-0024,19980217,hf0pol,92
SPFF-0024,19980216,hf0pol,111
SPFF-0024,19980215,hf0pol,225
SPFF-0024,19980214,hf0pol,2
SPFF-0024,19980213,hf0pol,133
SPFF-0024,19980212,hf0pol,89
SPFF-0024,19980211,hf0pol,100
SPFF-0024,19980210,hf0pol,67
SPFF-0024,19980209,hf0pol,27
SPFF-0024,19980208,hf0pol,262
SPFF-0024,19980207,hf0pol,99
SPFF-0024,19980206,hf0pol,53
SPFF-0024,19980205,hf0pol,63
SPFF-0024,19980204,hf0pol,104
SPFF-0024,19980203,hf0pol,71
SPFF-0024,19980202,hf0pol,146
SPFF-0024,19980201,hf0pol,138
SPFF-0024,19980131,hf0pol,149
SPFF-0024,19980130,hf0pol,99
SPFF-0024,19980129,hf0pol,57
SPFF-0024,19980128,hf0pol,51
SPFF-0024,19980127,hf0pol,12
SPFF-0024,19980126,hf0pol,39
SPFF-0024,19980125,hf0pol,296
SPFF-0024,19980124,hf0pol,108
SPFF-0024,19980123,hf0pol,9
SPFF-0024,19980122,hf0pol,67
SPFF-0024,19980121,hf0pol,70
SPFF-0024,19980119,hf0pol,12
SPFF-0024,19980118,hf0pol,349
SPFF-0024,19980117,hf0pol,78
SPFF-0024,19980116,hf0pol,74
SPFF-0024,19980115,hf0pol,144
SPFF-0024,19980114,hf0pol,88
SPFF-0024,19980113,hf0pol,205
SPFF-0024,19980112,hf0pol,76
SPFF-0024,19980111,hf0pol,55
SPFF-0024,19980110,hf0pol,3
SPFF-0024,19980101,hf0pol,1
SPFF-0024,19970814,hf0pol,1
SPFF-0024,19970803,hf0pol,1
SPFF-0024,19970516,hf0pol,1
SPFF-0024,19970314,hf0pol,1
SPFF-0024,19970309,hf0pol,1
